,CUID,Species,Year,LGL counts,NuSEDS counts by CU,Total run,Region
103,740,Lake Sockeye,1951,7680,8669,NA,Fraser
104,716,Lake Sockeye,1951,41196,42063,NA,Fraser
105,727,Lake Sockeye,1951,NA,175,NA,Fraser
106,718,Lake Sockeye,1951,NA,NA,NA,Fraser
107,752,Lake Sockeye,1951,NA,NA,NA,Fraser
108,715,Lake Sockeye,1951,36965,37837,NA,Fraser
109,728,Lake Sockeye,1951,36,49,NA,Fraser
110,729,Lake Sockeye,1951,NA,29,NA,Fraser
111,738,Lake Sockeye,1951,23555,24344,NA,Fraser
112,739,Lake Sockeye,1951,141581,145104,NA,Fraser
113,732,Lake Sockeye,1951,16848,60969,NA,Fraser
114,731,Lake Sockeye,1951,336,4402,NA,Fraser
115,734,Lake Sockeye,1951,1000,500,NA,Fraser
116,745,River Sockeye,1951,17060,17145,NA,Fraser
117,742,River Sockeye,1951,1490,745,NA,Fraser
118,302,Chinook,1951,NA,NA,NA,Fraser
119,906,Coho,1951,NA,NA,NA,Fraser
120,760,Lake Sockeye,1951,NA,NA,NA,Fraser
121,756,Lake Sockeye,1951,NA,NA,NA,Fraser
122,757,Lake Sockeye,1951,NA,NA,NA,Fraser
123,753,Lake Sockeye,1951,NA,NA,NA,Fraser
124,758,Lake Sockeye,1951,NA,NA,NA,Fraser
125,761,Lake Sockeye,1951,NA,NA,NA,Fraser
126,754,Lake Sockeye,1951,NA,NA,NA,Fraser
127,762,Lake Sockeye,1951,NA,NA,NA,Fraser
128,755,Lake Sockeye,1951,NA,58,NA,Fraser
129,763,Lake Sockeye,1951,NA,NA,NA,Fraser
130,759,Lake Sockeye,1951,NA,NA,NA,Fraser
131,308,Chinook,1952,NA,200,NA,Fraser
132,303,Chinook,1952,NA,75000,NA,Fraser
133,307,Chinook,1952,NA,200,NA,Fraser
134,304,Chinook,1952,NA,750,NA,Fraser
135,306,Chinook,1952,NA,1700,NA,Fraser
136,305,Chinook,1952,NA,1500,NA,Fraser
137,317,Chinook,1952,NA,11125,NA,Fraser
138,309,Chinook,1952,NA,100,NA,Fraser
139,310,Chinook,1952,NA,1020,NA,Fraser
140,311,Chinook,1952,NA,5625,NA,Fraser
141,318,Chinook,1952,NA,400,NA,Fraser
142,319,Chinook,1952,NA,1025,NA,Fraser
143,315,Chinook,1952,NA,5000,NA,Fraser
144,316,Chinook,1952,NA,NA,NA,Fraser
145,313,Chinook,1952,NA,7400,NA,Fraser
146,314,Chinook,1952,NA,5000,NA,Fraser
147,333,Chinook,1952,NA,NA,NA,Fraser
148,312,Chinook,1952,NA,7500,NA,Fraser
149,701,Chum,1952,NA,NA,NA,Fraser
150,705,Coho,1952,NA,500,NA,Fraser
151,749,Coho,1952,NA,NA,NA,Fraser
152,704,Coho,1952,NA,19175,NA,Fraser
153,750,Coho,1952,NA,64150,NA,Fraser
154,707,Coho,1952,NA,NA,NA,Fraser
155,709,Coho,1952,NA,NA,NA,Fraser
156,708,Coho,1952,NA,NA,NA,Fraser
157,710,Pink (Odd),1952,NA,NA,NA,Fraser
158,751,Lake Sockeye,1952,NA,NA,NA,Fraser
159,719,Lake Sockeye,1952,NA,7070,30026,Fraser
160,735,Lake Sockeye,1952,17535,18672,80221,Fraser
161,720,Lake Sockeye,1952,NA,NA,NA,Fraser
162,721,Lake Sockeye,1952,462364,490065,1718828,Fraser
163,711,Lake Sockeye,1952,NA,NA,NA,Fraser
164,712,Lake Sockeye,1952,6775,18910,37820,Fraser
165,725,Lake Sockeye,1952,39873,40504,193231,Fraser
166,713,Lake Sockeye,1952,12062,6181,NA,Fraser
167,714,Lake Sockeye,1952,NA,28100,130774,Fraser
168,740,Lake Sockeye,1952,13016,15617,67672,Fraser
169,716,Lake Sockeye,1952,73451,77406,227028,Fraser
170,727,Lake Sockeye,1952,NA,38,10182,Fraser
171,718,Lake Sockeye,1952,NA,NA,NA,Fraser
172,752,Lake Sockeye,1952,NA,NA,NA,Fraser
173,715,Lake Sockeye,1952,47746,48899,205042,Fraser
174,728,Lake Sockeye,1952,143,7017,1132,Fraser
175,729,Lake Sockeye,1952,NA,NA,0,Fraser
176,738,Lake Sockeye,1952,6166,6766,29709,Fraser
177,739,Lake Sockeye,1952,10626,10753,0,Fraser
178,732,Lake Sockeye,1952,15961,33582,185496,Fraser
179,731,Lake Sockeye,1952,1023,1975,327,Fraser
180,734,Lake Sockeye,1952,7294,3647,NA,Fraser
181,745,River Sockeye,1952,25765,25794,81595,Fraser
182,742,River Sockeye,1952,2866,1433,NA,Fraser
183,302,Chinook,1952,NA,NA,NA,Fraser
184,906,Coho,1952,NA,NA,NA,Fraser
185,760,Lake Sockeye,1952,NA,NA,NA,Fraser
186,756,Lake Sockeye,1952,NA,NA,NA,Fraser
187,757,Lake Sockeye,1952,NA,NA,NA,Fraser
188,753,Lake Sockeye,1952,NA,NA,NA,Fraser
189,758,Lake Sockeye,1952,NA,NA,NA,Fraser
190,761,Lake Sockeye,1952,NA,NA,NA,Fraser
191,754,Lake Sockeye,1952,NA,NA,NA,Fraser
192,762,Lake Sockeye,1952,NA,NA,NA,Fraser
193,755,Lake Sockeye,1952,NA,NA,NA,Fraser
194,763,Lake Sockeye,1952,NA,NA,NA,Fraser
195,759,Lake Sockeye,1952,NA,NA,NA,Fraser
196,308,Chinook,1953,NA,75,NA,Fraser
197,303,Chinook,1953,NA,15000,NA,Fraser
198,307,Chinook,1953,NA,200,NA,Fraser
199,304,Chinook,1953,NA,1500,NA,Fraser
200,306,Chinook,1953,NA,800,NA,Fraser
201,305,Chinook,1953,NA,1500,NA,Fraser
202,317,Chinook,1953,NA,10970,NA,Fraser
203,309,Chinook,1953,NA,NA,NA,Fraser
204,310,Chinook,1953,NA,1350,NA,Fraser
205,311,Chinook,1953,NA,3025,NA,Fraser
206,318,Chinook,1953,NA,3500,NA,Fraser
207,319,Chinook,1953,NA,5800,NA,Fraser
208,315,Chinook,1953,NA,8250,NA,Fraser
209,316,Chinook,1953,NA,NA,NA,Fraser
210,313,Chinook,1953,NA,12500,NA,Fraser
211,314,Chinook,1953,NA,4250,NA,Fraser
212,333,Chinook,1953,NA,NA,NA,Fraser
213,312,Chinook,1953,NA,9750,NA,Fraser
214,701,Chum,1953,NA,137300,NA,Fraser
215,705,Coho,1953,NA,325,NA,Fraser
216,749,Coho,1953,NA,400,NA,Fraser
217,704,Coho,1953,NA,6275,NA,Fraser
218,750,Coho,1953,NA,60425,NA,Fraser
219,707,Coho,1953,NA,NA,NA,Fraser
220,709,Coho,1953,NA,NA,NA,Fraser
221,708,Coho,1953,NA,NA,NA,Fraser
222,710,Pink (Odd),1953,NA,400,NA,Fraser
223,751,Lake Sockeye,1953,NA,NA,NA,Fraser
224,719,Lake Sockeye,1953,NA,74,590,Fraser
225,735,Lake Sockeye,1953,12756,13517,62746,Fraser
226,720,Lake Sockeye,1953,NA,NA,NA,Fraser
227,721,Lake Sockeye,1953,186375,201245,826133,Fraser
228,711,Lake Sockeye,1953,NA,NA,NA,Fraser
229,712,Lake Sockeye,1953,7710,13000,40572,Fraser
230,725,Lake Sockeye,1953,43070,45105,195404,Fraser
231,713,Lake Sockeye,1953,864,536,NA,Fraser
232,714,Lake Sockeye,1953,NA,9395,51100,Fraser
233,740,Lake Sockeye,1953,6963,7909,37432,Fraser
234,716,Lake Sockeye,1953,48693,56623,260960,Fraser
235,727,Lake Sockeye,1953,NA,13617,303857,Fraser
236,718,Lake Sockeye,1953,NA,NA,NA,Fraser
237,752,Lake Sockeye,1953,NA,NA,NA,Fraser
238,715,Lake Sockeye,1953,17795,19043,102002,Fraser
239,728,Lake Sockeye,1953,95050,110927,463229,Fraser
240,729,Lake Sockeye,1953,199,200,296,Fraser
241,738,Lake Sockeye,1953,7231,7311,31640,Fraser
242,739,Lake Sockeye,1953,219426,220363,0,Fraser
243,732,Lake Sockeye,1953,108505,153885,1048178,Fraser
244,731,Lake Sockeye,1953,105323,369023,1526554,Fraser
245,734,Lake Sockeye,1953,8844,4422,NA,Fraser
246,745,River Sockeye,1953,21108,21328,118186,Fraser
247,742,River Sockeye,1953,2988,1494,NA,Fraser
248,302,Chinook,1953,NA,NA,NA,Fraser
249,906,Coho,1953,NA,NA,NA,Fraser
250,760,Lake Sockeye,1953,NA,NA,NA,Fraser
251,756,Lake Sockeye,1953,NA,NA,NA,Fraser
252,757,Lake Sockeye,1953,NA,NA,NA,Fraser
253,753,Lake Sockeye,1953,NA,NA,NA,Fraser
254,758,Lake Sockeye,1953,NA,NA,NA,Fraser
255,761,Lake Sockeye,1953,NA,NA,NA,Fraser
256,754,Lake Sockeye,1953,NA,NA,NA,Fraser
257,762,Lake Sockeye,1953,NA,NA,NA,Fraser
258,755,Lake Sockeye,1953,NA,NA,NA,Fraser
259,763,Lake Sockeye,1953,NA,NA,NA,Fraser
260,759,Lake Sockeye,1953,NA,NA,NA,Fraser
261,308,Chinook,1954,NA,NA,NA,Fraser
262,303,Chinook,1954,NA,15000,NA,Fraser
263,307,Chinook,1954,NA,75,NA,Fraser
264,304,Chinook,1954,NA,750,NA,Fraser
265,306,Chinook,1954,NA,875,NA,Fraser
266,305,Chinook,1954,NA,750,NA,Fraser
267,317,Chinook,1954,NA,11300,NA,Fraser
268,309,Chinook,1954,NA,25,NA,Fraser
269,310,Chinook,1954,NA,1775,NA,Fraser
270,311,Chinook,1954,NA,2475,NA,Fraser
271,318,Chinook,1954,NA,1500,NA,Fraser
272,319,Chinook,1954,NA,3925,NA,Fraser
273,315,Chinook,1954,NA,1500,NA,Fraser
274,316,Chinook,1954,NA,NA,NA,Fraser
275,313,Chinook,1954,NA,2250,NA,Fraser
276,314,Chinook,1954,NA,1900,NA,Fraser
277,333,Chinook,1954,NA,NA,NA,Fraser
278,312,Chinook,1954,NA,7450,NA,Fraser
279,701,Chum,1954,NA,86225,NA,Fraser
280,705,Coho,1954,NA,500,NA,Fraser
281,749,Coho,1954,NA,25,NA,Fraser
282,704,Coho,1954,NA,2025,NA,Fraser
283,750,Coho,1954,NA,35275,NA,Fraser
284,707,Coho,1954,NA,NA,NA,Fraser
285,709,Coho,1954,NA,NA,NA,Fraser
286,708,Coho,1954,NA,NA,NA,Fraser
287,710,Pink (Odd),1954,NA,NA,NA,Fraser
288,751,Lake Sockeye,1954,NA,194,NA,Fraser
289,719,Lake Sockeye,1954,NA,45,300,Fraser
290,735,Lake Sockeye,1954,10168,10774,65365,Fraser
291,720,Lake Sockeye,1954,NA,NA,NA,Fraser
292,721,Lake Sockeye,1954,37153,37743,241286,Fraser
293,711,Lake Sockeye,1954,NA,NA,NA,Fraser
294,712,Lake Sockeye,1954,12909,24150,101664,Fraser
295,725,Lake Sockeye,1954,139011,141927,910109,Fraser
296,713,Lake Sockeye,1954,558,304,NA,Fraser
297,714,Lake Sockeye,1954,NA,28450,181581,Fraser
298,740,Lake Sockeye,1954,9957,9995,42427,Fraser
299,716,Lake Sockeye,1954,39368,41228,208499,Fraser
300,727,Lake Sockeye,1954,NA,770,18521,Fraser
301,718,Lake Sockeye,1954,NA,NA,NA,Fraser
302,752,Lake Sockeye,1954,NA,NA,NA,Fraser
303,715,Lake Sockeye,1954,17260,17624,105924,Fraser
304,728,Lake Sockeye,1954,295,299,2014,Fraser
305,729,Lake Sockeye,1954,3296,3379,28087,Fraser
306,738,Lake Sockeye,1954,32176,24892,169436,Fraser
307,739,Lake Sockeye,1954,1905138,2031013,140931,Fraser
308,732,Lake Sockeye,1954,16881,35058,241816,Fraser
309,731,Lake Sockeye,1954,1611,5470,36886,Fraser
310,734,Lake Sockeye,1954,7000,3500,NA,Fraser
311,745,River Sockeye,1954,28183,28800,262780,Fraser
312,742,River Sockeye,1954,2000,1000,NA,Fraser
313,302,Chinook,1954,NA,NA,NA,Fraser
314,906,Coho,1954,NA,NA,NA,Fraser
315,760,Lake Sockeye,1954,NA,NA,NA,Fraser
316,756,Lake Sockeye,1954,NA,NA,NA,Fraser
317,757,Lake Sockeye,1954,NA,NA,NA,Fraser
318,753,Lake Sockeye,1954,NA,NA,NA,Fraser
319,758,Lake Sockeye,1954,NA,NA,NA,Fraser
320,761,Lake Sockeye,1954,NA,NA,NA,Fraser
321,754,Lake Sockeye,1954,NA,NA,NA,Fraser
322,762,Lake Sockeye,1954,NA,NA,NA,Fraser
323,755,Lake Sockeye,1954,NA,NA,NA,Fraser
324,763,Lake Sockeye,1954,NA,NA,NA,Fraser
325,759,Lake Sockeye,1954,NA,NA,NA,Fraser
326,308,Chinook,1955,NA,400,NA,Fraser
327,303,Chinook,1955,NA,7500,NA,Fraser
328,307,Chinook,1955,NA,25,NA,Fraser
329,304,Chinook,1955,NA,750,NA,Fraser
330,306,Chinook,1955,NA,825,NA,Fraser
331,305,Chinook,1955,NA,750,NA,Fraser
332,317,Chinook,1955,NA,11100,NA,Fraser
333,309,Chinook,1955,NA,25,NA,Fraser
334,310,Chinook,1955,NA,950,NA,Fraser
335,311,Chinook,1955,NA,2000,NA,Fraser
336,318,Chinook,1955,NA,400,NA,Fraser
337,319,Chinook,1955,NA,2325,NA,Fraser
338,315,Chinook,1955,NA,5000,NA,Fraser
339,316,Chinook,1955,NA,NA,NA,Fraser
340,313,Chinook,1955,NA,1600,NA,Fraser
341,314,Chinook,1955,NA,600,NA,Fraser
342,333,Chinook,1955,NA,NA,NA,Fraser
343,312,Chinook,1955,NA,5100,NA,Fraser
344,701,Chum,1955,NA,110125,NA,Fraser
345,705,Coho,1955,NA,500,NA,Fraser
346,749,Coho,1955,NA,25,NA,Fraser
347,704,Coho,1955,NA,2275,NA,Fraser
348,750,Coho,1955,NA,33496,NA,Fraser
349,707,Coho,1955,NA,NA,NA,Fraser
350,709,Coho,1955,NA,NA,NA,Fraser
351,708,Coho,1955,NA,NA,NA,Fraser
352,710,Pink (Odd),1955,NA,NA,NA,Fraser
353,751,Lake Sockeye,1955,NA,NA,NA,Fraser
354,719,Lake Sockeye,1955,NA,77,623,Fraser
355,735,Lake Sockeye,1955,8761,9355,113076,Fraser
356,720,Lake Sockeye,1955,NA,NA,NA,Fraser
357,721,Lake Sockeye,1955,127391,132146,666489,Fraser
358,711,Lake Sockeye,1955,NA,NA,NA,Fraser
359,712,Lake Sockeye,1955,8068,26000,169117,Fraser
360,725,Lake Sockeye,1955,50554,51829,384768,Fraser
361,713,Lake Sockeye,1955,382,191,NA,Fraser
362,714,Lake Sockeye,1955,NA,21672,108507,Fraser
363,740,Lake Sockeye,1955,4818,5178,40626,Fraser
364,716,Lake Sockeye,1955,24026,24500,149558,Fraser
365,727,Lake Sockeye,1955,NA,108,8581,Fraser
366,718,Lake Sockeye,1955,NA,NA,NA,Fraser
367,752,Lake Sockeye,1955,NA,NA,NA,Fraser
368,715,Lake Sockeye,1955,17359,17950,96805,Fraser
369,728,Lake Sockeye,1955,61,63,413,Fraser
370,729,Lake Sockeye,1955,42,43,226,Fraser
371,738,Lake Sockeye,1955,8895,9022,67964,Fraser
372,739,Lake Sockeye,1955,64199,64584,203,Fraser
373,732,Lake Sockeye,1955,202,2159,158970,Fraser
374,731,Lake Sockeye,1955,3889,7618,58504,Fraser
375,734,Lake Sockeye,1955,8800,4400,NA,Fraser
376,745,River Sockeye,1955,5588,5595,49022,Fraser
377,742,River Sockeye,1955,200,100,NA,Fraser
378,302,Chinook,1955,NA,NA,NA,Fraser
379,906,Coho,1955,NA,NA,NA,Fraser
380,760,Lake Sockeye,1955,NA,NA,NA,Fraser
381,756,Lake Sockeye,1955,NA,NA,NA,Fraser
382,757,Lake Sockeye,1955,NA,NA,NA,Fraser
383,753,Lake Sockeye,1955,NA,NA,NA,Fraser
384,758,Lake Sockeye,1955,NA,NA,NA,Fraser
385,761,Lake Sockeye,1955,NA,NA,NA,Fraser
386,754,Lake Sockeye,1955,NA,NA,NA,Fraser
387,762,Lake Sockeye,1955,NA,NA,NA,Fraser
388,755,Lake Sockeye,1955,NA,NA,NA,Fraser
389,763,Lake Sockeye,1955,NA,NA,NA,Fraser
390,759,Lake Sockeye,1955,NA,NA,NA,Fraser
391,308,Chinook,1956,NA,NA,NA,Fraser
392,303,Chinook,1956,NA,3500,NA,Fraser
393,307,Chinook,1956,NA,75,NA,Fraser
394,304,Chinook,1956,NA,750,NA,Fraser
395,306,Chinook,1956,NA,1050,NA,Fraser
396,305,Chinook,1956,NA,1500,NA,Fraser
397,317,Chinook,1956,NA,1225,NA,Fraser
398,309,Chinook,1956,NA,25,NA,Fraser
399,310,Chinook,1956,NA,1075,NA,Fraser
400,311,Chinook,1956,NA,1475,NA,Fraser
401,318,Chinook,1956,NA,1500,NA,Fraser
402,319,Chinook,1956,NA,400,NA,Fraser
403,315,Chinook,1956,NA,5000,NA,Fraser
404,316,Chinook,1956,NA,NA,NA,Fraser
405,313,Chinook,1956,NA,2300,NA,Fraser
406,314,Chinook,1956,NA,950,NA,Fraser
407,333,Chinook,1956,NA,NA,NA,Fraser
408,312,Chinook,1956,NA,4975,NA,Fraser
409,701,Chum,1956,NA,32475,NA,Fraser
410,705,Coho,1956,NA,150,NA,Fraser
411,749,Coho,1956,NA,400,NA,Fraser
412,704,Coho,1956,NA,3875,NA,Fraser
413,750,Coho,1956,NA,24725,NA,Fraser
414,707,Coho,1956,NA,NA,NA,Fraser
415,709,Coho,1956,NA,NA,NA,Fraser
416,708,Coho,1956,NA,NA,NA,Fraser
417,710,Pink (Odd),1956,NA,NA,NA,Fraser
418,751,Lake Sockeye,1956,NA,9,NA,Fraser
419,719,Lake Sockeye,1956,NA,7848,37343,Fraser
420,735,Lake Sockeye,1956,6513,6996,36992,Fraser
421,720,Lake Sockeye,1956,NA,NA,NA,Fraser
422,721,Lake Sockeye,1956,629994,647768,1858807,Fraser
423,711,Lake Sockeye,1956,NA,NA,NA,Fraser
424,712,Lake Sockeye,1956,5045,14133,37526,Fraser
425,725,Lake Sockeye,1956,38051,38495,195276,Fraser
426,713,Lake Sockeye,1956,12374,6310,NA,Fraser
427,714,Lake Sockeye,1956,NA,8772,25964,Fraser
428,740,Lake Sockeye,1956,8695,9039,59176,Fraser
429,716,Lake Sockeye,1956,54129,57974,257628,Fraser
430,727,Lake Sockeye,1956,NA,83,7839,Fraser
431,718,Lake Sockeye,1956,NA,NA,NA,Fraser
432,752,Lake Sockeye,1956,NA,NA,NA,Fraser
433,715,Lake Sockeye,1956,31702,32094,118493,Fraser
434,728,Lake Sockeye,1956,79,2669,562,Fraser
435,729,Lake Sockeye,1956,NA,NA,0,Fraser
436,738,Lake Sockeye,1956,2541,2717,12045,Fraser
437,739,Lake Sockeye,1956,4407,4505,0,Fraser
438,732,Lake Sockeye,1956,11751,25146,93229,Fraser
439,731,Lake Sockeye,1956,799,1454,11583,Fraser
440,734,Lake Sockeye,1956,3990,1995,NA,Fraser
441,745,River Sockeye,1956,2586,2586,18007,Fraser
442,742,River Sockeye,1956,2000,1000,NA,Fraser
443,302,Chinook,1956,NA,NA,NA,Fraser
444,906,Coho,1956,NA,NA,NA,Fraser
445,760,Lake Sockeye,1956,NA,NA,NA,Fraser
446,756,Lake Sockeye,1956,NA,NA,NA,Fraser
447,757,Lake Sockeye,1956,NA,NA,NA,Fraser
448,753,Lake Sockeye,1956,NA,NA,NA,Fraser
449,758,Lake Sockeye,1956,NA,NA,NA,Fraser
450,761,Lake Sockeye,1956,NA,NA,NA,Fraser
451,754,Lake Sockeye,1956,NA,NA,NA,Fraser
452,762,Lake Sockeye,1956,NA,NA,NA,Fraser
453,755,Lake Sockeye,1956,NA,NA,NA,Fraser
454,763,Lake Sockeye,1956,NA,NA,NA,Fraser
455,759,Lake Sockeye,1956,NA,NA,NA,Fraser
456,308,Chinook,1957,NA,25,NA,Fraser
457,303,Chinook,1957,NA,3500,NA,Fraser
458,307,Chinook,1957,NA,200,NA,Fraser
459,304,Chinook,1957,NA,3500,NA,Fraser
460,306,Chinook,1957,NA,600,NA,Fraser
461,305,Chinook,1957,NA,1500,NA,Fraser
462,317,Chinook,1957,NA,4425,NA,Fraser
463,309,Chinook,1957,NA,25,NA,Fraser
464,310,Chinook,1957,NA,1275,NA,Fraser
465,311,Chinook,1957,NA,1275,NA,Fraser
466,318,Chinook,1957,NA,1500,NA,Fraser
467,319,Chinook,1957,NA,5100,NA,Fraser
468,315,Chinook,1957,NA,5000,NA,Fraser
469,316,Chinook,1957,NA,NA,NA,Fraser
470,313,Chinook,1957,NA,7250,NA,Fraser
471,314,Chinook,1957,NA,1525,NA,Fraser
472,333,Chinook,1957,NA,NA,NA,Fraser
473,312,Chinook,1957,NA,6250,NA,Fraser
474,701,Chum,1957,NA,84455,NA,Fraser
475,705,Coho,1957,NA,375,NA,Fraser
476,749,Coho,1957,NA,2,NA,Fraser
477,704,Coho,1957,NA,2075,NA,Fraser
478,750,Coho,1957,NA,35775,NA,Fraser
479,707,Coho,1957,NA,NA,NA,Fraser
480,709,Coho,1957,NA,NA,NA,Fraser
481,708,Coho,1957,NA,NA,NA,Fraser
482,710,Pink (Odd),1957,NA,2242867,NA,Fraser
483,751,Lake Sockeye,1957,NA,291,NA,Fraser
484,719,Lake Sockeye,1957,NA,891,8468,Fraser
485,735,Lake Sockeye,1957,11217,12069,76903,Fraser
486,720,Lake Sockeye,1957,NA,NA,NA,Fraser
487,721,Lake Sockeye,1957,140381,140765,592989,Fraser
488,711,Lake Sockeye,1957,NA,NA,NA,Fraser
489,712,Lake Sockeye,1957,7517,20647,73583,Fraser
490,725,Lake Sockeye,1957,37763,40107,172886,Fraser
491,713,Lake Sockeye,1957,778,389,NA,Fraser
492,714,Lake Sockeye,1957,NA,20866,199330,Fraser
493,740,Lake Sockeye,1957,6858,6919,35295,Fraser
494,716,Lake Sockeye,1957,23741,24218,148875,Fraser
495,727,Lake Sockeye,1957,NA,27553,338551,Fraser
496,718,Lake Sockeye,1957,NA,NA,NA,Fraser
497,752,Lake Sockeye,1957,NA,NA,NA,Fraser
498,715,Lake Sockeye,1957,11787,12338,44578,Fraser
499,728,Lake Sockeye,1957,214875,223667,604123,Fraser
500,729,Lake Sockeye,1957,452,452,394,Fraser
501,738,Lake Sockeye,1957,15717,16525,54075,Fraser
